## Kpump, Krank, PageRank, delta_P, original index, name
   108	   551	    6.42736720131692e-05	     -0.0046139319530403	 28351	Naples
   109	141075	    8.64891304625958e-07	    -0.00461041923467884	1438693	Constitution of the Kingdom of Poland
   110	   795	    5.18004684825208e-05	    -0.00460249356766497	 15040	The Hague
   111	177569	    6.90577304833594e-07	    -0.00459412456960425	631971	Byzantinism
   112	  6394	    1.29639732808203e-05	    -0.00459281643460873	 38148	William Pitt the Younger
   113	1070531	    1.11174176863166e-07	    -0.00458653631901545	3715255	Henri-Louis Empaytaz
   114	132348	    9.19459652509522e-07	    -0.00458531988506066	2474783	Second League of Armed Neutrality
   115	318592	    3.85055330689391e-07	    -0.00457596199214275	1438592	Frédéric-César de La Harpe
   116	 33693	    3.32751725511018e-06	    -0.00457448270115352	177243	Morea
   117	856393	    1.40020295334003e-07	    -0.00457120965169539	2685689	Marguerite Georges
   118	   558	     6.3837763740658e-05	    -0.00457036489366901	5139041	Government
   119	   760	    5.32537593792774e-05	    -0.00456575850930442	2513936	Indian subcontinent
   120	 86207	    1.38902193802645e-06	    -0.00456069275470876	  1032	Alexanderplatz
   121	278769	     4.4055502773196e-07	    -0.00455795052956185	2221751	France–Russia relations
   122	  5424	    1.46549902857318e-05	    -0.00455602909129385	 27210	Hegemony
   123	   627	    5.93946680854956e-05	    -0.00455459886297698	  6622	Human rights
   124	  9948	    9.26349350496482e-06	    -0.00455306929175024	 12179	Patriotism
   125	 77545	     1.5348379463762e-06	    -0.00454945083290655	107597	Princes of Condé
   126	 25310	    4.28164428975851e-06	    -0.00454145010178387	2197215	Friendship
   127	497277	    2.45316774031171e-07	    -0.00453603960832775	782934	Battle of La Rothière
   128	 44467	    2.58386859006317e-06	    -0.00452453090247759	948507	List of political conspiracies
   129	1238862	    9.57210652516346e-08	    -0.00452236684794394	4322449	Ulla Möllersvärd
   130	 12159	    7.94757001404597e-06	    -0.00451792235554867	 30105	Chivalry
   131	1196777	     9.9138699937788e-08	    -0.00451779233741385	4670548	Nikolai Lukash
   132	1204074	    9.85341447126008e-08	     -0.0045126607810523	2582159	Feodor Kuzmich
   133	1315368	    9.00245044385073e-08	    -0.00451265269734982	4814278	Free agriculturalist
   134	  3157	    2.13753511899782e-05	    -0.00451016800942694	 10713	Nation
   135	580245	    2.09312320002697e-07	      -0.004506552909817	4285780	State serf
   136	  7940	    1.10291988934028e-05	     -0.0044884498508168	4355478	Württemberg
   137	186407	    6.58420219043267e-07	    -0.00447270063938174	163094	François-Joseph Talma
   138	     6	    0.000768197523782873	    -0.00446190154324269	 15767	United Kingdom
   139	468891	     2.6054391746459e-07	    -0.00444984938873956	 90597	Battle of Brienne
   140	  3722	    1.91029432669617e-05	    -0.00443433122923246	2383753	Hundred Years' War
   141	  3265	    2.08614783045879e-05	    -0.00441696851368891	  7667	Jean-Jacques Rousseau
   142	  2913	    2.26001754931907e-05	    -0.00440359217057843	204959	Western Roman Empire
   143	  1158	    4.10711944141166e-05	     -0.0041032179352023	122305	Kingdom of Prussia
   144	     4	    0.000923460460986193	     0.00407163005376146	1109193	France
   145	  8452	    1.05170314333361e-05	    -0.00405156575487945	2896193	French invasion of Russia
   146	 15718	    6.43127117665628e-06	    -0.00403757556068907	 84587	Klemens von Metternich
   147	 15192	    6.63058752396668e-06	    -0.00394896123358283	114414	Frederick William III of Prussia
   148	  1985	    2.94679589680279e-05	    -0.00393311011356079	 12467	Piedmont
   149	    12	    0.000547103769110923	     0.00373621845450818	  6961	Italy
   150	  2547	    2.47395703946898e-05	    -0.00355910287946902	 22930	Peter the Great
   151	 10333	     9.0047716076229e-06	    -0.00350768203453718	160648	Duchy of Warsaw
   152	 78522	    1.51799175762652e-06	    -0.00345974951569647	405299	Grand Duke Konstantin Pavlovich of Russia
   153	 60214	    1.94920014350712e-06	    -0.00345810421659883	220728	Russo-Turkish War (1806–1812)
   154	 36220	    3.12094611838747e-06	    -0.00343711794800134	290464	Fath-Ali Shah Qajar
   155	 25646	    4.23574947349744e-06	    -0.00337921598238577	123279	Finnish War
   156	 22214	    4.79931285777207e-06	    -0.00334156209804784	226879	Treaties of Tilsit
   157	 31331	    3.54810856938763e-06	    -0.00331571120398699	 99398	Gebhard Leberecht von Blücher
   158	   515	    6.77681778083601e-05	    -0.00331458391826707	 23508	Napoleonic Wars
   159	 15768	    6.41190498763967e-06	    -0.00320462193533782	158351	War of the Sixth Coalition
   160	 14288	    6.97820758457141e-06	    -0.00319510254208891	208705	Confederation of the Rhine
   161	 70366	    1.68260060157669e-06	    -0.00318876400998231	170354	Louise of Mecklenburg-Strelitz
   162	   893	    4.84357265143705e-05	    -0.00318328173271043	2573092	Danube
   163	178786	    6.86005614560938e-07	    -0.00316747062496523	404266	Fyodor Rostopchin
   164	 94527	    1.26979017450964e-06	     -0.0031599290539221	1211909	Fire of Moscow (1812)
   165	 36065	    3.13393272821722e-06	     -0.0031465414046268	 86423	Battle of Borodino
   166	  1503	    3.52936825268323e-05	    -0.00311499677491304	130626	Austrian Empire
   167	 10611	    8.83101180937028e-06	     0.00308708689368385	 96660	French Directory
   168	 97253	    1.23607747289268e-06	    -0.00308633275608624	164732	Berezina River
   169	  9896	    9.29909152484037e-06	    -0.00308574042278717	  5519	Francis II, Holy Roman Emperor
   170	106099	    1.13706846390341e-06	     -0.0030783310758589	379537	Anglo-Russian War (1807–12)
   171	 75267	    1.57954144032114e-06	    -0.00307242486439444	3458546	Sovetsk, Kaliningrad Oblast
